stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,parent_station,wheelchair_boarding,platform_code
de:11000:900023201::1,S+U Zoologischer Garten Bhf (Berlin),52.505941,13.333055,U Bahnsteig Gleis 1 (U2),5555 S+U Zoologischer Garten Bhf (Berlin),de:11000:900023201,,
de:11000:900023201::2,S+U Zoologischer Garten Bhf (Berlin),52.505905,13.333009,U Bahnsteig Gleis 2 (U2),5555 S+U Zoologischer Garten Bhf (Berlin),de:11000:900023201,,
de:11000:900023201::3,S+U Zoologischer Garten Bhf (Berlin),52.506825,13.332797,U Bahnsteig Gleis 1 (U9),5555 S+U Zoologischer Garten Bhf (Berlin),de:11000:900023201,,
de:11000:900023201::4,S+U Zoologischer Garten Bhf (Berlin),52.506776,13.332991,U Bahnsteig Gleis 2 (U9),5555 S+U Zoologischer Garten Bhf (Berlin),de:11000:900023201,,
de:11000:900023202::1,U Augsburger Str. (Berlin),52.500386,13.336350,U Bahnsteig Gleis 1,5555 U Augsburger Str. (Berlin),de:11000:900023202,,
de:11000:900023202::2,U Augsburger Str. (Berlin),52.500362,13.336425,U Bahnsteig Gleis 2,5555 U Augsburger Str. (Berlin),de:11000:900023202,,
de:11000:900023203::1,U Kurfürstendamm (Berlin),52.504056,13.332587,U Bahnsteig Gleis 1 (oben),5555 U Kurfürstendamm (Berlin),de:11000:900023203,,
de:11000:900023203::2,U Kurfürstendamm (Berlin),52.504021,13.332605,U Bahnsteig Gleis 2 (oben),5555 U Kurfürstendamm (Berlin),de:11000:900023203,,
de:11000:900023203::3,U Kurfürstendamm (Berlin),52.503123,13.331243,U Bahnsteig Gleis 1,5555 U Kurfürstendamm (Berlin),de:11000:900023203,,
de:11000:900023203::4,U Kurfürstendamm (Berlin),52.503114,13.331398,U Bahnsteig Gleis 2,5555 U Kurfürstendamm (Berlin),de:11000:900023203,,
de:11000:900023302::1,U Adenauerplatz (Berlin),52.499998,13.307175,U Bahnsteig Gleis 1,5555 U Adenauerplatz (Berlin),de:11000:900023302,,
de:11000:900023302::2,U Adenauerplatz (Berlin),52.499990,13.307401,U Bahnsteig Gleis 2,5555 U Adenauerplatz (Berlin),de:11000:900023302,,
de:11000:900024101:3:54,S Charlottenburg Bhf (Berlin),52.504929,13.304487,S-Bahnsteig Gleis 5,5555 S Charlottenburg Bhf (Berlin),de:11000:900024101,,5
de:11000:900024101:3:55,S Charlottenburg Bhf (Berlin),52.504988,13.304449,S-Bahnsteig Gleis 6,5555 S Charlottenburg Bhf (Berlin),de:11000:900024101,,6
de:11000:900024101:4:56,S Charlottenburg Bhf (Berlin),52.505070,13.304390,S-Bahnsteig Gleis 7,5555 S Charlottenburg Bhf (Berlin),de:11000:900024101,,7
de:11000:900024101:4:57,S Charlottenburg Bhf (Berlin),52.505135,13.304349,S-Bahnsteig Gleis 8,5555 S Charlottenburg Bhf (Berlin),de:11000:900024101,,8
de:11000:900024102:1:50,S Westkreuz (Berlin),52.501095,13.284364,S-Bahnsteig Gleis 1,5555 S Westkreuz (Berlin),de:11000:900024102,,1
de:11000:900024102:1:51,S Westkreuz (Berlin),52.501013,13.284448,S-Bahnsteig Gleis 2,5555 S Westkreuz (Berlin),de:11000:900024102,,2
de:11000:900024102:2:52,S Westkreuz (Berlin),52.500888,13.284590,S-Bahnsteig Gleis 3,5555 S Westkreuz (Berlin),de:11000:900024102,,3
de:11000:900024102:2:53,S Westkreuz (Berlin),52.500813,13.284665,S-Bahnsteig Gleis 4,5555 S Westkreuz (Berlin),de:11000:900024102,,4
de:11000:900024102:3:54,S Westkreuz (Berlin),52.500854,13.283931,S-Bahnsteig Gleis 11,5555 S Westkreuz (Berlin),de:11000:900024102,,11
de:11000:900024102:3:55,S Westkreuz (Berlin),52.500811,13.283790,S-Bahnsteig Gleis 12,5555 S Westkreuz (Berlin),de:11000:900024102,,12
de:11000:900024106:1:50,S Messe Nord/ICC (Berlin),52.507790,13.283458,Bahnsteig Gleis 1,5555 S Messe Nord/ICC (Berlin),de:11000:900024106,,1
de:11000:900024106:1:51,S Messe Nord/ICC (Berlin),52.507760,13.283574,Bahnsteig Gleis 2,5555 S Messe Nord/ICC (Berlin),de:11000:900024106,,2
de:11000:900024201::1,U Bismarckstr. (Berlin),52.511540,13.305122,U Bahnsteig U2 Gleis 1,5555 U Bismarckstr. (Berlin),de:11000:900024201,,
de:11000:900024201::2,U Bismarckstr. (Berlin),52.511478,13.305142,U Bahnsteig U2 Gleis 2,5555 U Bismarckstr. (Berlin),de:11000:900024201,,
de:11000:900024201::3,U Bismarckstr. (Berlin),52.511500,13.305095,U Bahnsteig U7 Gleis 1,5555 U Bismarckstr. (Berlin),de:11000:900024201,,
de:11000:900024201::4,U Bismarckstr. (Berlin),52.511515,13.305258,U Bahnsteig U7 Gleis 2,5555 U Bismarckstr. (Berlin),de:11000:900024201,,
de:11000:900024202::1,U Wilmersdorfer Str. (Berlin),52.506353,13.306655,Bahnsteig U7 Gleis 1,5555 U Wilmersdorfer Str. (Berlin),de:11000:900024202,,
de:11000:900024202::2,U Wilmersdorfer Str. (Berlin),52.506367,13.306833,Bahnsteig U7 Gleis 2,5555 U Wilmersdorfer Str. (Berlin),de:11000:900024202,,
de:11000:900024203:1:51,S Savignyplatz (Berlin),52.505117,13.319066,S-Bahnsteig Gleis 3,5555 S Savignyplatz (Berlin),de:11000:900024203,,
de:11000:900025202::2,U Ruhleben (Berlin),52.525594,13.241270,U Bahnsteig Gleis 2,5656 U Ruhleben (Berlin),de:11000:900025202,,
de:11000:900025203::1,U Olympia-Stadion (Berlin),52.516890,13.250817,U Bahnsteig U2 Gleis 1,5656 U Olympia-Stadion (Berlin),de:11000:900025203,,
de:11000:900025203::2,U Olympia-Stadion (Berlin),52.516786,13.250441,U Bahnsteig U2 Gleis 2,5656 U Olympia-Stadion (Berlin),de:11000:900025203,,
de:11000:900025203::3,U Olympia-Stadion (Berlin),52.516829,13.250651,U Bahnsteig U2 Gleis 3,5656 U Olympia-Stadion (Berlin),de:11000:900025203,,
de:11000:900025321:1:50,S Olympiastadion (Berlin),52.511216,13.242843,S-Bahnsteig Gleis 1,5656 S Olympiastadion (Berlin),de:11000:900025321,,1
de:11000:900025321:1:51,S Olympiastadion (Berlin),52.511293,13.242806,S-Bahnsteig Gleis 2,5656 S Olympiastadion (Berlin),de:11000:900025321,,
de:11000:900025321:3:54,S Olympiastadion (Berlin),52.511565,13.242684,S-Bahnsteig Gleis 5,5656 S Olympiastadion (Berlin),de:11000:900025321,,
de:11000:900025321:4:56,S Olympiastadion (Berlin),52.511727,13.242607,S-Bahnsteig Gleis 7,5656 S Olympiastadion (Berlin),de:11000:900025321,,
de:11000:900025321:5:59,S Olympiastadion (Berlin),52.511888,13.242534,S-Bahnsteig Gleis 9,5656 S Olympiastadion (Berlin),de:11000:900025321,,
de:11000:900025423:1:50,S Messe Süd (Berlin),52.498568,13.270392,Bahnsteig Gleis 1,5656 S Messe Süd (Berlin),de:11000:900025423,,
de:11000:900025424:1:50,S Pichelsberg (Berlin),52.510181,13.227417,S-Bahnsteig Gleis 2,5656 S Pichelsberg (Berlin),de:11000:900025424,,
de:11000:900025424:1:51,S Pichelsberg (Berlin),52.510245,13.227486,S-Bahnsteig Gleis 1,5656 S Pichelsberg (Berlin),de:11000:900025424,,
de:11000:900026101::1,U Neu-Westend (Berlin),52.516281,13.259258,U-Bahnsteig Gleis 1,5656 U Neu-Westend (Berlin),de:11000:900026101,,
de:11000:900026101::2,U Neu-Westend (Berlin),52.516200,13.259241,U-Bahnsteig Gleis 2,5656 U Neu-Westend (Berlin),de:11000:900026101,,
de:11000:900026105:1:50,S Heerstr. (Berlin),52.507814,13.259813,S-Bahnsteig Gleis 1,5656 S Heerstr. (Berlin),de:11000:900026105,,
de:11000:900026201::1,U Theodor-Heuss-Platz (Berlin),52.509920,13.272617,U Bahnsteig Gleis 1,5656 U Theodor-Heuss-Platz (Berlin),de:11000:900026201,,
de:11000:900026201::2,U Theodor-Heuss-Platz (Berlin),52.509866,13.272588,U Bahnsteig Gleis 2,5656 U Theodor-Heuss-Platz (Berlin),de:11000:900026201,,
de:11000:900026202::1,U Kaiserdamm (Berlin),52.510113,13.283103,U Bahnsteig Gleis 1,5555 U Kaiserdamm (Berlin),de:11000:900026202,,
de:11000:900026202::2,U Kaiserdamm (Berlin),52.510059,13.283103,U Bahnsteig Gleis 2,5555 U Kaiserdamm (Berlin),de:11000:900026202,,
de:11000:900026207:1:50,S Westend (Berlin),52.517888,13.284378,S-Bahnsteig Gleis 1,5555 S Westend (Berlin),de:11000:900026207,,1
de:11000:900026207:1:51,S Westend (Berlin),52.517906,13.284555,S-Bahnsteig Gleis 2,5555 S Westend (Berlin),de:11000:900026207,,2
de:11000:900029101:1:50,S Spandau Bhf (Berlin),52.534774,13.197557,S-Bahnsteig Gleis 1,5656 S Spandau Bhf (Berlin),de:11000:900029101,,
de:11000:900029101:1:51,S Spandau Bhf (Berlin),52.534720,13.197532,S-Bahnsteig Gleis 2,5656 S Spandau Bhf (Berlin),de:11000:900029101,,
de:11000:900029301::1,U Altstadt Spandau (Berlin),52.538755,13.206326,U Bahnsteig Gleis 1,5656 U Altstadt Spandau (Berlin),de:11000:900029301,,
de:11000:900029301::2,U Altstadt Spandau (Berlin),52.538890,13.206436,U Bahnsteig Gleis 2,5656 U Altstadt Spandau (Berlin),de:11000:900029301,,
de:11000:900029302::1,S+U Rathaus Spandau (Berlin),52.535176,13.199857,U-Bahnsteig Gleis 1,5656 S+U Rathaus Spandau (Berlin),de:11000:900029302,,
de:11000:900029302::2,S+U Rathaus Spandau (Berlin),52.535188,13.199712,U-Bahnsteig Gleis 2,5656 S+U Rathaus Spandau (Berlin),de:11000:900029302,,
de:11000:900030202:1:50,S Stresow (Berlin),52.531988,13.209206,S-Bahnsteig Gleis 1,5656 S Stresow (Berlin),de:11000:900030202,,
de:11000:900033101::1,U Zitadelle (Berlin),52.537627,13.217515,U Bahnsteig Gleis 1,5656 U Zitadelle (Berlin),de:11000:900033101,,
de:11000:900033101::2,U Zitadelle (Berlin),52.537676,13.217555,U Bahnsteig Gleis 2,5656 U Zitadelle (Berlin),de:11000:900033101,,
de:11000:900034101::1,U Paulsternstr. (Berlin),52.537931,13.247534,U Bahnsteig Gleis 1,5656 U Paulsternstr. (Berlin),de:11000:900034101,,
de:11000:900034101::2,U Paulsternstr. (Berlin),52.538058,13.247559,U Bahnsteig Gleis 2,5656 U Paulsternstr. (Berlin),de:11000:900034101,,
de:11000:900034102::1,U Haselhorst (Berlin),52.538635,13.233127,U Bahnsteig Gleis 1,5656 U Haselhorst (Berlin),de:11000:900034102,,
de:11000:900034102::2,U Haselhorst (Berlin),52.538793,13.233056,U Bahnsteig Gleis 2,5656 U Haselhorst (Berlin),de:11000:900034102,,
de:11000:900035101::1,U Siemensdamm (Berlin),52.536699,13.272710,U Bahnsteig Gleis 1,5656 U Siemensdamm (Berlin),de:11000:900035101,,
de:11000:900035101::2,U Siemensdamm (Berlin),52.536811,13.272694,U Bahnsteig Gleis 2,5656 U Siemensdamm (Berlin),de:11000:900035101,,
de:11000:900036101::1,U Rohrdamm (Berlin),52.536926,13.262347,U Bahnsteig Gleis 1,5656 U Rohrdamm (Berlin),de:11000:900036101,,
de:11000:900036101::2,U Rohrdamm (Berlin),52.537050,13.262367,U Bahnsteig Gleis 2,5656 U Rohrdamm (Berlin),de:11000:900036101,,
de:11000:900040101:1:50,S Halensee (Berlin),52.496038,13.290596,S-Bahnsteig Gleis 1,5555 S Halensee (Berlin),de:11000:900040101,,
de:11000:900041101::1,U Fehrbelliner Platz (Berlin),52.490681,13.315228,U Bahnsteig Gleis 1 (oben),5555 U Fehrbelliner Platz (Berlin),de:11000:900041101,,
de:11000:900041101::2,U Fehrbelliner Platz (Berlin),52.490597,13.315394,U Bahnsteig Gleis 2 (oben),5555 U Fehrbelliner Platz (Berlin),de:11000:900041101,,
de:11000:900041101::3,U Fehrbelliner Platz (Berlin),52.490391,13.314185,U Bahnsteig Gleis 1,5555 U Fehrbelliner Platz (Berlin),de:11000:900041101,,
de:11000:900041101::4,U Fehrbelliner Platz (Berlin),52.490489,13.314375,U Bahnsteig Gleis 2,5555 U Fehrbelliner Platz (Berlin),de:11000:900041101,,
de:11000:900041102::1,U Blissestr. (Berlin),52.486328,13.321920,U Bahnsteig Gleis 1,5555 U Blissestr. (Berlin),de:11000:900041102,,
de:11000:900041102::2,U Blissestr. (Berlin),52.486454,13.321942,U Bahnsteig Gleis 2,5555 U Blissestr. (Berlin),de:11000:900041102,,
de:11000:900041201::1,U Konstanzer Str. (Berlin),52.494524,13.309008,U Bahnsteig Gleis 1,5555 U Konstanzer Str. (Berlin),de:11000:900041201,,
de:11000:900041201::2,U Konstanzer Str. (Berlin),52.494580,13.309153,U Bahnsteig Gleis 2,5555 U Konstanzer Str. (Berlin),de:11000:900041201,,
de:11000:900042101::1,U Spichernstr. (Berlin),52.496901,13.331995,U Bahnsteig Gleis 1 (oben),5555 U Spichernstr. (Berlin),de:11000:900042101,,
de:11000:900042101::2,U Spichernstr. (Berlin),52.496860,13.332072,U Bahnsteig Gleis 2 (oben),5555 U Spichernstr. (Berlin),de:11000:900042101,,
de:11000:900042101::3,U Spichernstr. (Berlin),52.497354,13.330719,U Bahnsteig Gleis 1 (unten),5555 U Spichernstr. (Berlin),de:11000:900042101,,
de:11000:900042101::4,U Spichernstr. (Berlin),52.497354,13.330868,U Bahnsteig Gleis 2 (unten),5555 U Spichernstr. (Berlin),de:11000:900042101,,
de:11000:900043101::1,U Hohenzollernplatz (Berlin),52.494188,13.324858,U Bahnsteig Gleis 1,5555 U Hohenzollernplatz (Berlin),de:11000:900043101,,
de:11000:900043101::2,U Hohenzollernplatz (Berlin),52.494095,13.324950,U Bahnsteig Gleis 2,5555 U Hohenzollernplatz (Berlin),de:11000:900043101,,
de:11000:900043201::1,U Güntzelstr. (Berlin),52.492049,13.330903,U Bahnsteig Gleis 1,5555 U Güntzelstr. (Berlin),de:11000:900043201,,
de:11000:900043201::2,U Güntzelstr. (Berlin),52.492048,13.331101,U Bahnsteig Gleis 2,5555 U Güntzelstr. (Berlin),de:11000:900043201,,
de:11000:900044101:1:50,S Hohenzollerndamm (Berlin),52.488671,13.300271,S-Bahnsteig Gleis 1,5555 S Hohenzollerndamm (Berlin),de:11000:900044101,,
de:11000:900044201::1,U Berliner Str. (Berlin),52.487265,13.330998,U Bahnsteig Gleis 1 (unten),5555 U Berliner Str. (Berlin),de:11000:900044201,,
de:11000:900044201::2,U Berliner Str. (Berlin),52.487349,13.330967,U Bahnsteig Gleis 2 (unten),5555 U Berliner Str. (Berlin),de:11000:900044201,,
de:11000:900044201::3,U Berliner Str. (Berlin),52.487295,13.330798,U Bahnsteig Gleis 1 (oben),5555 U Berliner Str. (Berlin),de:11000:900044201,,
de:11000:900044201::4,U Berliner Str. (Berlin),52.487326,13.331167,U Bahnsteig Gleis 2 (oben),5555 U Berliner Str. (Berlin),de:11000:900044201,,
de:11000:900044202:1:50,S+U Bundesplatz (Berlin),52.477687,13.329539,S-Bahn Bahnsteig Gleis 1,5555 S+U Bundesplatz (Berlin),de:11000:900044202,,1
de:11000:900044202:1:51,S+U Bundesplatz (Berlin),52.477611,13.329544,S-Bahn Bahnsteig Gleis 2,5555 S+U Bundesplatz (Berlin),de:11000:900044202,,2
de:11000:900044202::1,S+U Bundesplatz (Berlin),52.477904,13.328481,U-Bahnsteig Gleis 1,5555 S+U Bundesplatz (Berlin),de:11000:900044202,,
de:11000:900044202::2,S+U Bundesplatz (Berlin),52.477908,13.328613,U-Bahnsteig Gleis 2,5555 S+U Bundesplatz (Berlin),de:11000:900044202,,
de:11000:900045101::1,U Rüdesheimer Platz (Berlin),52.473373,13.314366,U Bahnsteig Gleis 1,5656 U Rüdesheimer Platz (Berlin),de:11000:900045101,,
de:11000:900045101::2,U Rüdesheimer Platz (Berlin),52.473372,13.314500,U Bahnsteig Gleis 2,5656 U Rüdesheimer Platz (Berlin),de:11000:900045101,,
de:11000:900045102:1:50,S+U Heidelberger Platz (Berlin),52.480059,13.311856,Bahnsteig Gleis 1,5555 S+U Heidelberger Platz (Berlin),de:11000:900045102,,1
de:11000:900045102:1:51,S+U Heidelberger Platz (Berlin),52.480026,13.311782,Bahnsteig Gleis 2,5555 S+U Heidelberger Platz (Berlin),de:11000:900045102,,2
de:11000:900045102::1,S+U Heidelberger Platz (Berlin),52.480250,13.313117,Bahnsteig 1,5555 S+U Heidelberger Platz (Berlin),de:11000:900045102,,
de:11000:900045102::2,S+U Heidelberger Platz (Berlin),52.480227,13.313224,Bahnsteig 2,5555 S+U Heidelberger Platz (Berlin),de:11000:900045102,,
de:11000:900048101:1:50,S Grunewald (Berlin),52.488370,13.260926,S-Bahnsteig Gleis 1,5656 S Grunewald (Berlin),de:11000:900048101,,1
de:11000:900048101:1:51,S Grunewald (Berlin),52.488309,13.261033,S-Bahnsteig Gleis 2,5656 S Grunewald (Berlin),de:11000:900048101,,2
de:11000:900048101:2:52,S Grunewald (Berlin),52.488258,13.261105,S-Bahnsteig Gleis 3,5656 S Grunewald (Berlin),de:11000:900048101,,3
de:11000:900048101:2:53,S Grunewald (Berlin),52.488179,13.261234,S-Bahnsteig Gleis 4,5656 S Grunewald (Berlin),de:11000:900048101,,4
de:11000:900049201:1:50,S Zehlendorf (Berlin),52.430997,13.258035,S-Bahnsteig Gleis 1,5656 S Zehlendorf (Berlin),de:11000:900049201,,1
de:11000:900049201:1:51,S Zehlendorf (Berlin),52.430876,13.258140,S-Bahnsteig Gleis 2,5656 S Zehlendorf (Berlin),de:11000:900049201,,2
de:11000:900049202:1:50,S Sundgauer Str. (Berlin),52.436375,13.273898,S-Bahnsteig Gleis 1,5656 S Sundgauer Str. (Berlin),de:11000:900049202,,1
de:11000:900049202:1:51,S Sundgauer Str. (Berlin),52.436317,13.273950,S-Bahnsteig Gleis 2,5656 S Sundgauer Str. (Berlin),de:11000:900049202,,2
de:11000:900050201::2,U Krumme Lanke (Berlin),52.443519,13.241613,Bahnsteig U3 Gleis 2,5656 U Krumme Lanke (Berlin),de:11000:900050201,,
de:11000:900050282::1,U Onkel Toms Hütte (Berlin),52.449928,13.253036,Bahnsteig U3 Gleis 1,5656 U Onkel Toms Hütte (Berlin),de:11000:900050282,,
de:11000:900050282::2,U Onkel Toms Hütte (Berlin),52.449820,13.253110,Bahnsteig U3 Gleis 2,5656 U Onkel Toms Hütte (Berlin),de:11000:900050282,,
de:11000:900050301:1:50,S Mexikoplatz (Berlin),52.436783,13.233258,S-Bahnsteig Gleis 1,5656 S Mexikoplatz (Berlin),de:11000:900050301,,1
de:11000:900050301:1:51,S Mexikoplatz (Berlin),52.436719,13.233192,S-Bahnsteig Gleis 2,5656 S Mexikoplatz (Berlin),de:11000:900050301,,2
de:11000:900050355:1:50,S Schlachtensee (Berlin),52.440146,13.215488,Bahnsteig Gleis 1,5656 S Schlachtensee (Berlin),de:11000:900050355,,1
de:11000:900050355:1:51,S Schlachtensee (Berlin),52.440069,13.215529,Bahnsteig Gleis 2,5656 S Schlachtensee (Berlin),de:11000:900050355,,2
de:11000:900051201::1,U Freie Universität (Thielplatz) (Berlin),52.451041,13.281602,Bahnsteig U3 Gleis 1,5656 U Freie Universität (Thielplatz) (Berlin),de:11000:900051201,,
de:11000:900051201::2,U Freie Universität (Thielplatz) (Berlin),52.450960,13.281692,Bahnsteig U3 Gleis 2,5656 U Freie Universität (Thielplatz) (Berlin),de:11000:900051201,,
de:11000:900051202::1,U Breitenbachplatz (Berlin),52.467012,13.308733,U Bahnsteig Gleis 1,5656 U Breitenbachplatz (Berlin),de:11000:900051202,,
de:11000:900051202::2,U Breitenbachplatz (Berlin),52.466946,13.308834,U Bahnsteig Gleis 2,5656 U Breitenbachplatz (Berlin),de:11000:900051202,,
de:11000:900051301::1,U Oskar-Helene-Heim (Berlin),52.450412,13.268979,U Bahnsteig Gleis 1,5656 U Oskar-Helene-Heim (Berlin),de:11000:900051301,,
de:11000:900051301::2,U Oskar-Helene-Heim (Berlin),52.450312,13.268954,U Bahnsteig Gleis 2,5656 U Oskar-Helene-Heim (Berlin),de:11000:900051301,,
de:11000:900051302::1,U Podbielskiallee (Berlin),52.464067,13.295480,Bahnsteig U3 Gleis 1,5656 U Podbielskiallee (Berlin),de:11000:900051302,,
de:11000:900051302::2,U Podbielskiallee (Berlin),52.463981,13.295567,Bahnsteig U3 Gleis 2,5656 U Podbielskiallee (Berlin),de:11000:900051302,,
de:11000:900051303::1,U Dahlem-Dorf (Berlin),52.457164,13.289407,Bahnsteig U3 Gleis 1,5656 U Dahlem-Dorf (Berlin),de:11000:900051303,,
de:11000:900051303::2,U Dahlem-Dorf (Berlin),52.457115,13.289535,Bahnsteig U3 Gleis 2,5656 U Dahlem-Dorf (Berlin),de:11000:900051303,,
de:11000:900052201:1:50,S Nikolassee (Berlin),52.431802,13.194064,S-Bahnsteig Gleis 1,5656 S Nikolassee (Berlin),de:11000:900052201,,1
de:11000:900052201:1:51,S Nikolassee (Berlin),52.431741,13.194195,S-Bahnsteig Gleis 2,5656 S Nikolassee (Berlin),de:11000:900052201,,2
de:11000:900052201:2:52,S Nikolassee (Berlin),52.432185,13.193136,S-Bahnsteig Gleis 3,5656 S Nikolassee (Berlin),de:11000:900052201,,3
de:11000:900052201:2:53,S Nikolassee (Berlin),52.432172,13.193273,S-Bahnsteig Gleis 4,5656 S Nikolassee (Berlin),de:11000:900052201,,4
de:11000:900053301:1:50,S Wannsee Bhf (Berlin),52.421475,13.179633,S-Bahnsteig Gleis 1,5656 S Wannsee Bhf (Berlin),de:11000:900053301,,1
de:11000:900053301:1:51,S Wannsee Bhf (Berlin),52.421420,13.179719,S-Bahnsteig Gleis 2,5656 S Wannsee Bhf (Berlin),de:11000:900053301,,2
de:11000:900053301:2:52,S Wannsee Bhf (Berlin),52.421356,13.179824,S-Bahnsteig Gleis 3,5656 S Wannsee Bhf (Berlin),de:11000:900053301,,3
de:11000:900053301:2:53,S Wannsee Bhf (Berlin),52.421294,13.179915,S-Bahnsteig Gleis 4,5656 S Wannsee Bhf (Berlin),de:11000:900053301,,4
de:11000:900054101::1,U Rathaus Schöneberg (Berlin),52.483032,13.341946,U Bahnsteig Gleis 1,5555 U Rathaus Schöneberg (Berlin),de:11000:900054101,,
de:11000:900054101::2,U Rathaus Schöneberg (Berlin),52.483055,13.342094,U Bahnsteig Gleis 2,5555 U Rathaus Schöneberg (Berlin),de:11000:900054101,,
de:11000:900054102::1,U Kleistpark (Berlin),52.490297,13.360266,U Bahnsteig Gleis 1,5555 U Kleistpark (Berlin),de:11000:900054102,,
de:11000:900054102::2,U Kleistpark (Berlin),52.490431,13.360284,U Bahnsteig Gleis 2,5555 U Kleistpark (Berlin),de:11000:900054102,,
de:11000:900054103::1,U Eisenacher Str. (Berlin),52.489521,13.350362,U Bahnsteig Gleis 1,5555 U Eisenacher Str. (Berlin),de:11000:900054103,1,
de:11000:900054103::2,U Eisenacher Str. (Berlin),52.489620,13.350333,U Bahnsteig Gleis 2,5555 U Eisenacher Str. (Berlin),de:11000:900054103,1,
de:11000:900054104:1:50,S Schöneberg (Berlin),52.479248,13.351921,S-Bahnsteig Gleis 1,5555 S Schöneberg (Berlin),de:11000:900054104,,1
de:11000:900054104:1:51,S Schöneberg (Berlin),52.479308,13.351781,S-Bahnsteig Gleis 2,5555 S Schöneberg (Berlin),de:11000:900054104,,2
de:11000:900054104:2:52,S Schöneberg (Berlin),52.479325,13.351584,S-Bahnsteig Gleis 11,5555 S Schöneberg (Berlin),de:11000:900054104,,11
de:11000:900054104:2:53,S Schöneberg (Berlin),52.479240,13.351632,S-Bahnsteig Gleis 12,5555 S Schöneberg (Berlin),de:11000:900054104,,12
de:11000:900054105:1:50,S+U Innsbrucker Platz (Berlin),52.478176,13.341468,S-Bahnsteig Gleis 1,5555 S+U Innsbrucker Platz (Berlin),de:11000:900054105,,1
de:11000:900054105:1:51,S+U Innsbrucker Platz (Berlin),52.478047,13.341463,S-Bahnsteig Gleis 2,5555 S+U Innsbrucker Platz (Berlin),de:11000:900054105,,2
de:11000:900054105::1,S+U Innsbrucker Platz (Berlin),52.479262,13.343623,U Bahnsteig Gleis 2,5555 S+U Innsbrucker Platz (Berlin),de:11000:900054105,,
de:11000:900055101::1,U Viktoria-Luise-Platz (Berlin),52.496288,13.343380,U Bahnsteig Gleis 1,5555 U Viktoria-Luise-Platz (Berlin),de:11000:900055101,,
de:11000:900055101::2,U Viktoria-Luise-Platz (Berlin),52.496208,13.343461,U Bahnsteig Gleis 2,5555 U Viktoria-Luise-Platz (Berlin),de:11000:900055101,,
de:11000:900055102::1,U Bayerischer Platz (Berlin),52.489145,13.340214,U Bahnsteig Gleis 1,5555 U Bayerischer Platz (Berlin),de:11000:900055102,,
